Gene_ID	TET1_ALT_1	TET1_ALT_2	TET1_ALT_3	Empty_Vector_1	Empty_Vector_2	Empty_Vector_3	TET1_FL_1	TET1_FL_2	TET1_FL_3
UBTD1	332.253	325.11	399.153	333.882	351.047	320.702	276.907	296.488	299.705
IL18BP	54.658	65.3487	44.7129	39.4553	62.9897	99.7297	35.6565	52.0171	36.1552
BRD4	975.123	1050.72	915.433	859.359	985.276	1501.94	965.061	871.762	673.206
EMC9	401.794	422.038	434.6	409.252	433.719	377.131	422.214	388.31	358.441
CXorf40A	360.069	337.899	352.919	402.913	346.111	343.274	359.156	329.677	323.801
KLHDC10	1724.11	1662.57	1698.33	1647.58	1774.36	1749.29	1650.47	1694.85	1719.91
SPATA6L	40.6945	45.0981	43.1517	47.1943	40.102	47.0238	93.2161	60.8463	69.2784
AHNAK	3728.96	4653.18	3043.74	3810.77	4130.51	4511.46	3273.53	4111	4314.84
TNNC1	19.0595	17.5008	20.0347	28.8801	16.6578	18.8095	21.9332	21.0196	16.5666
YWHAG	7739.69	7721.2	7112.33	8878.17	7418.26	7362.04	6344.18	6386.65	6293.8
GNG12-AS1	17.3725	22.0265	14.0901	15.8506	18.8477	26.9333	8.4247	16.9498	18.411
SFPQ	15314	14444.2	14263.2	16063	14472.5	14686.5	12131.8	11997.8	11694.5
LRP6	2210.38	2417.12	1960.32	2082.19	2353.06	2525.18	2278.31	2217.02	2414.2
MOB3B	268.378	245.011	282.027	207.092	304.159	396.881	290.615	214.622	198.799
COL4A6	580.026	609.161	597.96	595.212	586.107	587.797	586.713	717.987	655.133
TEN1	168.187	181.719	229.91	200.335	180.228	152.061	160.076	202.289	193.074
PANK4	811.315	859.557	843	834.001	773.044	851.131	775.887	869.55	789.172
TRPV2	21.6351	25.578	15.4113	26.7669	20.3595	22.5714	21.9332	36.5078	39.1574
MFSD10	989.546	936.291	1071.09	799.486	1027.85	1003.49	863.62	1114.04	944.295
CYBASC3	713.163	704.151	739.76	583.237	758.275	708.43	609.566	743.138	714.815
ARID3B	325.556	321.072	269.698	238.789	283.182	330.107	233.04	292.062	224.402
HERC2P9	32.9677	41.0595	33.9049	35.2196	34.5495	48.9047	21.9332	39.8267	39.1574
CALCOCO1	442.488	462.424	513.197	419.818	459.631	482.464	567.522	574.168	558.746
SEC23IP	2087.78	2095.38	2015.8	2085.71	2035.33	2174.38	2067.2	1799.95	1882.57
UBIAD1	646.476	605.123	647.276	655.085	642.867	632	578.488	556.467	563.264
RPL23AP82	102.509	101.616	142.98	145.809	117.181	117.559	104.183	96.9409	112.954
UQCR10	2892.4	2948.88	3657.11	3267.68	2830.59	2823.31	3073.39	2989.21	2777.16
FHAD1	68.511	78.0803	58.5631	57.7602	60.4615	72.4166	95.9578	99.5667	91.8692
C19orf24	440.943	458.385	548.643	471.943	465.184	441.083	378.348	443.625	385.55
MEIS1	541.907	547.235	471.587	626.205	534.9	492.809	526.397	566.424	579.83
ARRDC3	496.061	489.348	477.751	552.948	498.499	464.595	455.114	380.566	528.625
MLEC	7742.78	7369.17	7118.49	7006.6	8125.91	7870.84	6552.55	6915.46	6917.3
PITPNM3	77.2681	80.0997	57.0219	57.7602	85.1397	100.631	74.0246	99.5667	99.3995
TMSB15A	46.3608	40.3864	60.1042	57.7602	55.5259	47.0238	54.833	58.6337	54.2179
CASC4	1315.1	1189.38	1215.95	1388.36	1225.89	1236.73	1439.37	1277.77	1365.99
PALM2-AKAP2	575.712	586.861	617.905	529.567	644.107	524.158	372.463	794.665	526.179
MAP3K14	171.383	192.684	197.265	176.096	206.866	203.736	160.897	154.353	172.818
AKAP8L	2151.66	2160.67	2222.31	2349.15	1844.08	2042.71	1612.09	1954.83	1716.9
MRS2	2130.54	2116.25	2327.11	2385.07	2187.1	2191.31	2160.42	1931.59	2140.1
ABHD1	22.2424	37.1641	12.3785	21.2495	17.9568	17.9296	30.2844	25.6246	27.182
HPS5	1159.02	1161.11	1277.6	1298.2	1224.04	1180.3	1156.98	1193.69	1328.34
OTX2	124.659	103.658	130.996	117.634	135.113	126.024	112.408	118.374	103.918
TMEM185A	223.562	218.76	217.3	242.311	235.677	205.024	197.399	241.173	180.726
CHFR	523.878	520.311	556.349	482.509	530.581	543.595	485.272	596.294	554.227
DLD	3935.01	3875.07	3777.32	4880.03	3845.48	3638.7	4241.33	3735.97	4265.14
SYTL4	345.646	347.996	291.274	390.938	321.433	330.107	361.898	403.798	393.08
NIPAL3	1220.32	1267.46	1128.11	1308.06	1191.96	1223.56	1370.83	1429.34	1432.26
RELL1	634.599	536.175	503.452	585.549	577.439	590.761	608.068	579.014	623.953
HEY2	155.566	139.333	151.031	111.294	161.642	142.012	139.824	153.775	143.075
ZNF501	142.688	160.872	161.819	162.715	156.706	158.94	194.657	196.921	188.257
ARF5	2008.97	1779.02	2368.72	1992.73	1965.62	1841.45	2215.25	2082.05	1983.47
NOVA2	22.6653	28.2705	33.9049	11.2703	22.2104	35.7381	32.8998	34.2952	6.02421
ANP32B	1152.84	1431.02	980.161	1957.51	982.809	1262.12	1340.67	1060.94	775.617
CNKSR3	860.766	803.689	866.117	772.015	820.549	869	775.887	771.089	831.341
FBN2	4424.88	4968.2	3939.14	4486.98	4709.21	4755.05	4276.97	5044.71	5180.82
GNAS	13524	12783	12985.6	12017.6	13102.3	13269.2	12992.7	14005.7	13086.1
GNPTAB	1422.76	1410.16	1252.94	1314.4	1417.76	1512.29	1491.46	1442.61	1513.58
TEP1	439.398	524.35	413.024	387.416	444.207	463.655	485.272	539.873	602.421
NKX3-1	89.1158	92.2156	81.6801	112.703	103.031	72.4166	68.5413	74.1219	72.2905
SBDS	1831.77	1830.85	1773.84	2209.68	1744.75	1783.14	1812.23	1643.96	1704.85
ENTPD3-AS1	12.6774	11.2378	10.3948	14.7923	9.37689	13.717	24.4578	19.8697	22.5908
RAC1	3239.59	3029.65	2737.05	3567.75	3010.74	2925.82	2963.72	2879.69	3015.12
SLC40A1	152.476	159.526	172.607	188.777	169.046	151.417	159.016	165.945	161.148
ESAM	29.3619	37.694	30.8227	40.8548	28.9969	36.6786	27.4165	43.1456	27.109
SEMA4F	389.431	371.555	406.859	383.894	410.892	398.762	304.323	436.987	427.719
SYT7	423.944	429.442	411.483	281.053	425.699	451.428	405.764	422.605	384.044
RAB6B	327.617	331.841	362.166	316.272	360.918	395	364.64	403.798	346.392
CUL4A	1821.98	1803.92	1773.84	2095.57	1786.7	1741.76	1762.88	1642.85	1790.7
ELAC1	95.8124	101.639	104.797	118.338	92.5432	107.214	123.374	127.224	117.472
RANGAP1	6964.94	7243.3	7141.61	7120.71	7197.39	6656.69	5247.52	6189.73	5826.92
ASTE1	398.79	394.719	428.289	458.469	400.798	405.215	370.77	345.609	377.913
APOBEC3C	200.897	168.95	206.512	210.613	195.575	195.619	252.232	223.472	210.847
C19orf12	548.088	572.813	644.194	600.143	549.706	548.297	534.622	558.68	536.155
CREB3L4	160.351	162.25	200.916	177.225	160.655	156.301	285.667	239.078	235.926
ATRIP	695.669	697.098	765.407	711.678	719.154	673.278	598.695	625.81	605.182
GFPT2	732.501	781.476	809.095	779.059	747.749	746.738	836.203	931.502	856.944
MGC2752	527.483	498.772	567.137	541.678	553.408	538.893	501.722	560.893	516.576
COPS7A	1075.06	1010.33	1289.93	950.93	1100.03	1123.87	1085.69	1227.99	1112.97
HEATR5A	1687.02	1692.19	1672.13	1582.07	1789.17	1836.75	1549.03	1556.56	1716.9
LINC00273	538.816	1070.91	778.272	354.31	517.008	1014.77	682.671	681.479	418.683
LOC283174	127.235	151.449	106.338	102.841	152.388	183.393	120.633	110.63	105.424
SNORA23	106.63	188.47	221.923	185.255	133.879	118.5	260.457	175.901	78.3148
DMXL1	1945.61	2045.57	1681.38	1735.62	2096.41	2193.19	1790.3	1833.13	2037.69
RHOG	240.561	247.03	288.192	216.953	244.931	270.857	208.365	221.259	206.329
LOC100129550	128.265	131.256	81.6801	77.4832	151.154	182.452	123.374	126.118	121.99
LOC389247	4.12096	2.01932	6.16453	4.93075	3.70173	6.58333	2.74165	8.85038	7.53026
CACNA2D2	238.501	251.069	194.183	202.161	255.419	285.905	260.457	268.83	292.174
GRPEL1	2864.58	2799.45	2900.41	3419.83	2826.27	2746.19	2379.75	2444.92	2554.27
SNORA36A	4.12096	3.36553	1.54113	4.94428	1.86645	4.71258	0	1.11509	0
PRPS2	3444.1	3153.5	3296.48	3790.34	3326	3180.69	3454.48	3279.06	3227.47
TIMM17A	2875.4	2931.38	3083.81	3515.62	3053.31	2771.58	2481.19	2509.08	2650.65
PHC3	1042.09	1146.3	904.645	854.429	1188.87	1391.9	1019.89	899.42	983.453
FAM101B	1491.79	1373.14	1445.58	1167.88	1488.71	1442.69	1390.02	1427.12	1281.65
USP48	2123.84	2265	1927.96	2495.66	2086.54	2072.81	2113.81	2069.88	2203.36
STEAP1	165.869	145.391	163.36	169.759	146.835	182.452	189.174	129.437	149.099
SEPP1	218.055	212.028	254.287	230.636	252.628	231.116	309.807	273.255	303.948
ZNF547	89.5204	78.028	97.213	100.107	72.0798	70.3898	88.3392	64.9916	94.4473
ARNT	1597.39	1567.66	1417.84	1498.95	1586.81	1632.67	1746.43	1680.47	1658.16
CCNK	407.403	447.315	329.78	350.566	404.441	588.772	495.939	327.02	253.023
STRADA	197.291	219.433	218.841	197.23	221.487	251.107	241.265	284.318	263.559
KDELC1	361.099	312.994	357.543	397.982	344.878	337.631	400.281	345.165	343.382
EFNA1	417.763	396.46	485.457	435.315	410.275	395.94	323.515	367.291	412.659
SLC38A10	927.732	947.734	1037.18	809.347	996.998	971.512	904.745	1022.22	945.801
CCDC132	810.285	754.552	816.801	911.484	798.339	767.428	860.878	809.809	918.692
EPHB1	137.022	143.372	120.208	107.772	153.005	188.095	145.307	142.712	128.015
COMMD1	230.259	250.396	266.616	290.21	247.399	245.464	238.524	244.492	280.126
TMTC1	393.552	377.613	349.837	362.762	406.573	387.476	463.339	454.688	453.322
ZNF445	986.456	1144.28	896.939	952.339	1089.54	1181.24	1039.09	1081.96	980.44
CYP2D7P1	13.9083	16.1546	7.70567	9.15711	14.8069	23.5119	24.6749	17.7008	16.5666
TRMT10A	501.212	461.078	419.188	569.149	452.845	450.488	553.813	452.476	483.443
GLI4	70.5715	72.0224	66.2687	58.4646	54.292	79.9404	104.183	99.5667	60.2421
METTL25	231.186	205.628	246.202	214.473	231.374	210.385	264.543	227.971	238.894
RPL6	5548.36	5241.48	6048.95	5888.72	5268.79	4967.59	5217.36	5722.87	5427.81
ZNF808	42.755	28.9436	33.9049	35.2196	33.9325	48.9047	27.4165	28.7637	28.615
TTLL3	138.528	150.639	65.7523	104.701	128.271	199.085	114.817	123.895	118.18
RPLP0	15425.8	14730.3	18630.8	16601.1	15264.7	14151.3	16151.1	16869.9	16554.5
KIF1C	7023.67	6961.27	6697.76	7043.22	6787.12	6465.77	5905.52	6756.16	5968.49
SNORA16B	2.06048	1.34621	3.08227	0.704393	2.46782	1.88095	2.74165	0	3.01211
METTL6	568.178	523.677	576.384	607.891	556.493	552.059	548.33	472.389	528.625
ZFP14	167.414	175.681	183.395	193.708	167.812	182.452	202.882	168.157	228.92
NELL2	196.776	198.566	201.888	235.267	182.002	210.667	235.782	231.216	290.668
PARP4	969.972	930.906	873.822	906.554	976.639	961.166	1003.44	992.348	1034.66
TSKU	275.589	257.8	309.768	243.016	332.538	334.809	205.624	269.936	274.102
RPL23A	3987.03	3836.03	4063.97	4920.89	4004.03	3701.71	4309.87	4190.65	4283.21
TUBBP5	82.4193	69.33	78.5978	70.4393	79.5871	70.5357	60.3163	85.1849	79.8208
HSP90AA1	27313.2	28656.2	24055.5	41299.3	24665.2	25217.9	24888.7	22940.2	22899.5
INPP5A	1441.82	1467.37	1476.41	1466.55	1460.33	1426.7	1365.34	1434.87	1326.83
GATA4	366.766	376.94	408.4	258.512	347.962	439.202	304.323	313.082	268.077
MAGIX	40.1794	28.2705	43.1517	46.4899	36.4003	39.5	35.6415	29.87	48.1937
DPM2	700.049	678.491	696.592	648.041	703.328	688.428	718.312	713.562	634.048
LTB4R	176.686	214.72	223.967	135.243	176.449	237.94	169.982	191.389	197.293
CSE1L	12940.9	11813	12669.7	13470.1	13060.3	11994.8	12230.5	11973.5	13018.3
YTHDF2	4489.27	4678.76	4611.07	5242.09	4654.92	4392.02	3588.82	3651.89	3777.18
LOC100288846	7.27541	5.87948	13.8703	9.07903	6.67149	6.06189	14.7238	11.9203	8.11539
FUBP3	2107.36	1996.43	1672.13	2242.08	1907.62	1957.13	2080.91	1840.88	1841.9
HSP90B2P	26.2711	24.9049	21.5759	21.1318	25.2951	34.7976	13.7083	23.2322	36.1453
RNF207	132.004	173.74	142.307	111.012	131.611	165.395	162.468	184.572	142.248
ZNF614	703.139	718.204	735.12	718.481	708.881	772.131	712.829	596.294	698.809
HEBP2	1697.32	1577.76	2018.88	1791.27	1639.87	1572.48	1798.52	1681.57	1695.82
JAZF1	279.71	277.289	243.499	252.877	266.507	338.571	342.706	279.838	292.174
RNF123	1092.57	1192.74	1128.11	991.785	1113.6	1183.12	934.903	1202.55	1007.55
EYA2	274.044	264.531	229.629	291.619	248.016	265.214	271.423	244.492	245.487
NUDT5	2049.21	1948.91	2016.52	2053.81	1967.68	1875.97	2014.85	1904.55	1869.93
ZNF19	73.1471	81.4459	77.0567	75.37	82.0549	61.1309	93.2161	92.929	111.448
GSTZ1	496.576	480.598	610.289	497.301	527.496	476.821	616.871	641.652	582.842
CKS2	1755.02	1803.25	2075.91	2021.61	1627.53	1668.4	2119.3	1722.5	1680.76
QRSL1	1235.26	1154.38	1200.54	1301.72	1218.49	1162.43	1135.04	1154.97	1174.72
MAPKAPK5	900.906	921.733	991.311	911.896	901.483	941.562	1118.38	937.018	913.973
GHITM	5641.08	5361.29	6027.37	6478.3	5747.55	5498.96	6026.15	5852.31	5930.84
STOML2	5657.57	5720.73	7100	6567.06	5537.17	5111.49	5880.84	5845.67	5408.24
MIR3685	0.51512	0.673106	0	0	0.616955	0	0	0	1.50605
SNORD20	0.51512	0.673106	0	0	0.616955	0	0	0	0
WASH1	83.9646	88.1769	94.0091	87.3447	100.564	88.4047	79.5079	92.929	87.3511
CERK	2706.44	2592.13	2727.81	2703.46	2580.72	2633.33	2218	2392.92	2265.1
PDCD2	2745.59	2707.23	2861.88	2809.12	2717.07	2664.37	2747.13	2691.62	2832.89
GTF2E1	806.164	765.322	870.74	920.642	800.19	817.273	742.987	725.731	766.581
AP3D1	5345.41	5154.65	4987.11	4224.24	5306.43	5236.57	4471.63	5270.4	4799.79
DOCK8	131.247	131.817	100.478	106.305	133.262	161.477	145.163	155.367	171.49
KAT5	994.214	1037.5	1101.8	1064.13	1023.51	959.914	1036.36	1104.24	1158.3
ZMAT2	2026.48	1831.52	1715.28	2468.9	1813.85	1770.92	1686.12	1799.95	1612.98
N6AMT2	139.083	131.256	147.949	140.879	119.072	141.071	139.824	103.992	126.508
FZD6	708.806	689.261	704.298	777.65	695.308	687.488	822.495	705.818	814.775
TAS2R19	8.75706	22.8859	7.70571	7.74837	20.3598	25.3929	13.7083	12.1693	22.5908
CORO1A	112.296	123.178	126.373	114.816	126.476	106.274	93.2161	133.862	109.942
SPIN3	210.169	232.895	167.984	203.57	214.083	235.119	265.94	264.405	243.981
TARSL2	974.608	959.85	890.775	1012.92	972.937	915.083	965.061	892.782	902.126
ATP5G1	2075.94	2018.65	2505.88	2336.47	2039.65	1789.73	2094.62	2127.41	1899.13
PHB2	8262.53	8239.49	9969.59	8835.9	8458.45	7936.68	8792.47	8944.41	9024.27
ZC3H10	285.377	283.378	303.603	290.21	301.691	242.643	312.548	304.232	271.09
MIR5010	1.54536	0.673106	0	2.81757	1.23391	0	0	0	0
FGFR1	1636.54	1616.13	1673.67	1408.08	1614.57	1720.13	1634.02	1847.52	1725.94
PSMD14	3118.54	2921.95	3151.62	3845.28	2984.21	2954.98	3215.96	2832.12	3042.23
PGD	2930.01	2752.33	2968.22	3080.31	2728.17	2469.69	2673.11	2907.35	2691.32
NPRL3	269.408	270.589	282.026	199.343	238.761	315.997	328.995	281.012	277.114
LOC100508120	16.999	17.5008	26.1993	21.1318	14.8069	17.869	41.1248	27.6574	21.0847
DCBLD1	300.431	307.826	363.723	349.556	323.091	341.582	352.258	311.356	350.809
SF3B1	16109.4	16229.3	15716.5	19120.7	15895.8	15367.4	15926.2	15087.7	16649.4
DHX15	8385.13	8189.68	8483.94	9339.55	8387.5	8091.85	7078.94	7235.18	7470.02
SVIP	470.305	436.173	414.565	567.036	410.275	442.964	523.655	345.165	418.683
CTIF	652.658	681.857	633.406	611.413	650.887	663.976	619.613	734.581	661.157
RIMKLB	876.22	958.503	736.662	967.131	882.862	863.357	1003.44	922.652	989.477
CFLAR	420.311	442.204	402.211	404.1	446.645	451.259	438.57	478.968	463.796
GLTP	885.492	871	900.022	911.484	858.184	842.666	863.62	826.404	728.93
LOC100506776	29.3619	38.3671	27.7404	26.0625	25.9121	34.7976	35.6415	35.4015	36.1453
DYNC2LI1	528.514	475.886	496.245	624.797	492.33	479.643	603.163	539.873	590.373
PFDN4	565.602	509.541	530.15	663.538	478.14	573.69	663.479	459.113	463.864
ZNF236	547.058	547.235	463.881	512.094	554.025	553	498.98	493.408	512.058
ODF2	1782.32	1696.23	1669.05	1459.5	1723.15	1765.27	1620.32	1709.23	1694.31
GPT	22.1502	26.9243	16.9525	20.4274	22.2104	32.9167	21.9332	34.2952	24.0968
CTTN	3869.58	3902	3513.78	4479.94	3720.24	3658.45	3218.7	3838.85	3728.99
FLJ42351	5.66633	3.36553	4.6234	4.22636	4.31868	3.7619	2.74165	4.42519	10.5424
SCARNA18	3.60584	6.05796	0	2.11318	6.16955	5.64285	5.4833	2.21259	6.02421
PRX	117.447	111.736	103.256	109.885	130.794	108.155	106.924	122.799	141.569
ZNF555	366.251	357.419	374.495	408.548	374.491	349.857	381.089	355.121	412.659
FUNDC1	464.124	443.577	442.305	519.842	449.143	434.5	449.631	428.137	408.14
TIMM13	2457.62	2577.27	2744.72	2843.62	2351.2	2148.95	2154.89	2488.04	2046.7
ABR	1512.39	1585.17	1411.68	1169.29	1550.41	1528.27	1466.78	1708.12	1641.6
FOXC1	2007.42	1703.63	1818.54	1613.76	1802.12	1880.95	1825.94	1634	1602.44
CTSF	344.616	333.188	422.27	362.058	335.006	346.095	400.281	429.243	460.852
ALG1	618.381	591.327	682.891	659.627	575.283	582.769	508.375	498.494	473.251
FBXL13	14.4234	15.4814	18.4936	13.3835	16.6578	26.3333	43.8657	30.9763	16.5661
EXOC3	935.459	988.12	1041.81	994.603	951.961	952.702	934.903	969.116	926.223
ARRDC2	435.277	450.981	503.951	477.578	428.166	433.559	326.256	368.397	373.501
HOXD13	1757.08	1737.29	1722.99	1971.6	1726.86	1691.92	1672.41	1505.67	1611.48
CPNE2	342.555	310.975	363.707	251.468	344.261	351.738	348.19	334.102	384.044
YWHAH	2590.03	2468.28	2462.73	2778.13	2547.41	2417.02	2094.62	1995.76	2161.19
USP18	290.528	284.051	292.815	314.159	309.711	270.857	315.29	311.976	299.705
TOMM7	1806.53	1918.35	2071.28	2121.63	1678.12	1668.4	1787.56	1909.47	1632.56
SLC43A3	20.6048	25.578	20.0347	19.0186	25.2951	28.2143	21.9332	18.8071	28.615
LOC100507462	87.8241	80.8101	87.8446	82.4515	80.2362	87.5638	95.9578	101.93	129.521
RPS12	7483.16	7760.92	8208.07	8342.83	7017.24	7179.59	7857.57	7846.97	7126.64
PRPF4	2971.73	2864.74	3162.41	2885.19	3003.33	2927.7	2541.51	2520.14	2503.06
PAQR5	760.318	725.609	750.532	729.047	771.81	769.309	759.437	829.723	856.944
RNU86	23.6955	24.9049	16.9525	16.9054	30.8477	27.2738	8.22495	15.4882	15.0605
MRFAP1L1	2125.9	2025.38	1937.2	2611.18	1942.17	1973.12	1971.25	1801.05	1875.04
UBXN6	1143.57	1175.92	1186.67	1232.69	1082.14	1093.77	1135.04	1306.54	1234.96
MOB3C	65.9354	78.0803	57.0219	57.0558	83.2889	80.8809	79.5079	68.5904	67.7724
CDK19	480.092	504.157	425.353	488.144	477.523	489.988	619.613	554.255	602.421
GCFC2	1590.18	1453.24	1477.95	1552.48	1504.75	1551.79	1570.97	1407.21	1578.34
ADM5	78.2983	92.2156	86.3035	76.7788	64.7802	95.9285	54.833	67.4841	61.7482
TAP1	627.278	577.786	725.874	589.14	656.627	589.873	640.164	688.659	617.482
SLC2A8	440.428	422.038	463.881	388.825	456.546	435.44	477.047	534.341	495.491
TUBA1A	1189.41	1216.98	1602.78	1425.69	1192.57	1057.09	1516.13	1309.86	1287.68
MMGT1	1804.98	1610.07	1638.22	1556.71	1821.87	1914.81	1845.13	1523.37	1540.69
MCM6	6754.26	7073.67	6771.74	8651.35	6618.07	6653.87	5913.74	6262.75	6400.73
TUBB	23287.6	19990.6	22714.8	18376.9	22404.7	22023.1	20762.5	21165.7	21173.6
LOC100216546	100.448	146.064	114.044	90.1623	131.411	215.369	123.374	119.48	125.002
RNF5P1	683.816	586.44	751.555	718.894	623.124	544.344	855.395	744.336	697.303
DNAJC21	1345.49	1302.46	1086.5	1683.5	1168.51	1233.9	1244.71	1226.88	1275.63
SESN3	2123.84	2034.8	1878.64	1737.03	2316.05	2420.78	2141.23	2000.19	2200.34
ZCRB1	1246.59	1161.11	1074.17	1448.23	1134.58	1126.69	1332.44	1202.54	1233.46
FOCAD	2001.76	1984.99	2097.48	1984.98	2181.55	2049.3	2396.2	2217.02	2332.88
KTI12	497.66	497.895	556.427	588.871	511.478	513.966	432.009	448.734	448.722
ADAMTS17	172.05	182.412	147.949	165.532	184.469	174.929	178.207	179.22	200.305
ALKBH8	1097.72	1114.66	1024.85	1372.86	1106.2	986.559	954.094	972.435	1043.69
ZIC2	690.261	651.567	668.852	505.754	625.592	743.916	674.446	599.613	478.925
SHCBP1	1285.74	1280.25	1132.73	1496.83	1226.51	1187.82	1143.27	1110.72	1165.68
HOXB9	703.655	669.741	675.016	526.182	678.65	725.107	904.745	839.679	870.499
INTU	464.639	498.772	505.492	480.396	482.458	566.166	488.014	484.558	495.491
RNF216	2283.53	2222.6	2154.5	2259.69	2232.76	2242.09	2171.39	2239.15	2299.74
RUFY2	433.731	467.809	413.024	463.491	431.251	456.131	485.272	414.861	512.058
UNKL	678.418	733.655	656.194	575.239	698.931	701.683	585.768	646.227	589.175
USE1	258.59	296.167	300.521	305.002	230.124	270.857	252.232	259.98	239.462
PIKFYVE	2284.04	2237.41	1907.92	2072.32	2273.48	2369.06	2344.11	2225.87	2328.36
MMP11	152.991	121.832	167.984	119.747	156.089	133.548	145.307	191.389	176.208
CXCR6	14.9385	26.2511	6.16453	12.6791	18.5086	31.9762	10.9666	14.3819	10.5424
AARS2	2106.84	2294.62	2160.67	2225.88	2163.04	2006.98	1993.18	2236.93	2108.47
LCP1	45.8457	38.3671	46.234	38.0372	45.0377	62.0714	52.0914	70.803	52.7119
MYO3A	121.568	105.678	120.208	119.747	116.604	121.321	142.566	108.417	156.63
PSMD9	1314.07	1278.9	1593.53	1427.1	1350.51	1163.37	1198.1	1301.01	1240.99
MYBBP1A	5205.62	4948.17	4901.68	4362.3	5042.11	5142.11	3894.48	4412.89	4057.31
ZBTB44	2102.72	2040.19	1833.95	1880.73	2153.17	2188.49	2050.75	1839.77	2049.74
PIP5K1A	3856.19	3693.33	4023.9	3929.81	3727.02	3679.14	3490.12	3421.78	3625.07
CLPSL2	10.3024	10.7697	12.3291	10.5659	12.3391	7.52381	27.4165	13.2756	15.0605
GABRQ	20.6048	18.1739	18.4936	14.0879	20.3595	34.7976	16.4499	15.4882	12.0484
CLN5	1358.37	1217.65	1405.51	1387.65	1364.09	1342.06	1274.87	1139.49	1271.11
C1orf159	366.251	362.804	372.954	303.593	367.088	383.714	339.965	415.968	356.935
WWP1	1194.05	1196.11	1084.96	1127.73	1157.41	1332.65	1132.3	997.88	1058.76
MPDU1	1020.45	929.56	1168.18	1029.82	995.148	951.762	756.696	886.144	844.896
OGFOD2	291.558	329.822	357.543	312.75	334.389	285.905	315.29	376.141	337.356
RRBP1	1972.4	2112.21	1846.28	2181.5	1932.92	2021.08	1573.71	1980.27	1924.74
SNRPD2	5063.63	5413.12	6690.06	5962.69	5051.01	5026.84	5721.82	5446.3	5024.19
TMEM101	768.56	718.878	909.269	805.825	774.278	686.547	852.653	1014.47	930.741
NET1	2711.59	2705.21	2555.2	3140.18	2642.42	2555.27	2670.37	2520.14	2677.76
MOSPD3	82.4193	95.5811	86.3035	66.9173	74.0345	101.571	112.408	90.7164	100.906
CHRNB1	93.7519	113.082	92.468	121.156	101.797	95.9285	101.441	138.287	115.966
C6orf57	77.7832	86.1576	114.044	97.9106	82.0549	72.4166	148.049	119.48	146.087
GLTSCR1L	203.473	214.048	197.265	135.948	210.381	217.25	202.882	205.771	224.402
FNIP1	1136.87	1169.19	1046.43	1103.78	1117.3	1242.37	1239.23	1130.64	1269.6
ZBTB16	65.4203	58.5602	57.0219	55.647	63.5463	72.4166	74.0246	50.8897	37.6513
LOC255512	13.9083	12.789	30.8227	16.9054	14.19	15.0476	16.4499	27.6574	27.109
HSPA5	6128.39	7162.52	5984.22	10144	5836.39	6085.82	4655.32	4355.49	4027.19
NDRG2	407.975	407.902	440.764	454.333	371.407	374.309	367.381	339.633	335.85
TMCO1	2676.05	2442.7	2550.58	3224.71	2542.47	2407.62	2459.26	2312.16	2376.55
HCP5	84.4798	78.7534	97.0914	69.7349	84.5228	90.2857	74.0246	81.866	85.845
PNN	3471.91	4221.05	2669.24	6232.47	3079.84	3216.43	2999.37	2962.66	2953.37
WNT10B	230.259	228.183	295.898	233.154	236.294	241.702	208.365	233.429	186.751
TUBB4A	190.595	231.549	151.031	161.306	209.148	285.905	230.299	194.708	109.942
WDR12	1990.94	2006.53	2025.05	2329.43	2039.65	1898.82	2075.43	1775.61	2013.59
CHIC1	295.679	288.763	261.993	256.399	298.606	344.214	271.423	220.153	280.126
WNT9A	10.3024	11.4428	1.54113	9.15711	13.573	7.52381	13.7083	15.4882	6.02421
USP9X	13279.8	14213.3	11678.7	12580.5	14181.3	14167.3	12660.9	14140.7	15214.1
ARL4D	304.436	323.091	311.309	335.291	299.223	262.393	260.457	245.598	281.632
ARHGEF39	747.786	731.432	817.884	628.646	794.131	763.707	783.852	775.974	793.695
RPE	1716.42	1673.43	1636.36	1971.31	1708.74	1575.01	1658.76	1646.13	1854.69
RNF216P1	479.062	445.596	502.409	433.202	459.014	489.988	405.764	373.928	370.489
